dob,fighter_id,height,n_draw,n_loss,n_win,name,reach,sig_str_abs_pM,sig_str_def_pct,sig_str_land_pM,sig_str_land_pct,stance,sub_avg,td_avg,td_def_pct,td_land_pct,weight
"Jan 23, 1978",856c4d2668a875f9,"5' 11""",0,3,3,Cyrillo Padilha,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
"Jul 28, 1984",c51da79b0346b5b7,"5' 7""",0,5,10,George Pacurariu,--,2.68,0.63,4.69,0.53,,5.0,5.03,1.0,1.0,135 lbs.
"May 22, 1987",8f4eeaf7a0df7c1a,"6' 1""",0,3,8,Teemu Packalen,"75""",3.91,0.47,2.57,0.54,Orthodox,1.5,2.31,1.0,0.25,155 lbs.
"Sep 07, 1994",16b89be2f5c16fba,"5' 7""",0,2,10,Larissa Pacheco,--,4.14,0.55,1.21,0.19,Orthodox,0.0,0.0,0.0,0.0,135 lbs.
"Apr 17, 1987",8cb76103cd8a1562,"5' 7""",0,3,8,Nick Pace,"68""",3.14,0.57,1.48,0.34,Orthodox,0.5,2.52,0.54,0.43,135 lbs.
"Dec 22, 1984",5e84a859c6a82288,"5' 10""",0,3,8,Michel Quinones,"73""",5.98,0.48,2.91,0.29,Orthodox,0.0,0.0,0.36,0.0,155 lbs.
--,cc23ed51619421a3,"5' 8""",1,7,13,Ryan Quinn,--,1.67,0.48,2.31,0.41,,1.9,0.0,0.0,0.0,145 lbs.
--,373be586f370d400,"5' 7""",0,5,6,Raquel Pa'aluhi,--,3.42,0.46,1.71,0.56,,0.0,0.0,0.18,0.0,135 lbs.
"May 25, 1986",ddbe4fa2ea573393,"6' 0""",1,1,3,Jimmy Quinlan,--,5.94,0.16,2.08,0.7,Orthodox,0.0,4.46,0.0,0.25,185 lbs.
"Aug 29, 1983",2a8502954f49e682,"6' 7""",0,4,8,Vinicius Queiroz,--,4.1,0.41,3.67,0.51,,0.7,5.07,1.0,0.7,220 lbs.
"Mar 18, 1972",52cae54377b433b7,"6' 0""",0,4,12,Nate Quarry,"72""",2.8,0.66,4.96,0.44,Open Stance,0.0,0.25,0.6,0.33,185 lbs.
"Dec 08, 1988",aa171d55d4b5208f,"5' 10""",0,2,14,Billy Quarantillo,"70""",2.82,0.43,7.43,0.79,Orthodox,3.1,1.34,0.54,0.42,145 lbs.
"Apr 11, 1971",f7b4cbe93f3bac06,"5' 8""",0,5,3,Gary Quan,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,143 lbs.
"Sep 04, 1979",d365ee924f5cc3fc,"5' 3""",1,10,19,Bao Quach,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,145 lbs.
"Feb 24, 1965",03688dc3c3af3ac1,"6' 1""",1,4,28,Bas Rutten,--,2.06,0.79,5.59,0.61,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
"Sep 11, 1976",353de740bb6c7e75,"6' 1""",0,3,15,Mike Russow,"73""",2.9,0.59,1.55,0.47,Orthodox,0.7,4.66,0.0,0.43,255 lbs.
"Jun 23, 1987",babc0b19e89cec6e,"5' 6""",0,4,7,Paul Ruiz,--,1.4,0.75,1.4,0.33,,20.9,0.0,1.0,0.0,135 lbs.
"Nov 03, 1977",657c21cb133f1445,"6' 2""",0,22,33,Anthony Ruiz,--,1.67,0.28,2.56,0.64,Orthodox,0.0,1.43,0.21,0.31,205 lbs.
"Jun 10, 1967",7b9aa973e5c04624,"5' 7""",0,1,1,Eddie Ruiz,--,1.4,0.47,0.2,0.25,Orthodox,0.0,2.0,0.0,0.12,155 lbs.
"Aug 29, 1977",ccba80d4820ef557,"5' 10""",0,8,18,Gabe Ruediger,--,5.16,0.41,1.7,0.31,Orthodox,0.0,2.04,0.28,0.11,155 lbs.
"Jan 29, 1987",c4731f43693b96b8,"5' 5""",1,16,10,Rodolfo Rubio Perez,--,1.0,0.62,1.13,0.36,Orthodox,0.0,2.0,0.33,0.33,145 lbs.
"Oct 06, 1977",94070f6544c4b2a5,"5' 10""",1,5,4,Rodrigo Ruas,--,7.0,0.41,1.28,0.35,Orthodox,0.0,0.0,0.0,0.0,185 lbs.
"Jan 23, 1961",597db668b01c442c,"6' 1""",2,4,9,Marco Ruas,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,210 lbs.
"May 22, 1980",90e7447d8b7f3f35,"5' 11""",1,13,20,Murilo Rua,--,1.85,0.53,2.48,0.45,Orthodox,1.2,1.97,0.37,0.45,185 lbs.
"Nov 25, 1981",140745cbbcb023ac,"6' 1""",1,11,27,Mauricio Rua,"76""",2.7,0.54,3.63,0.5,Orthodox,0.8,2.17,0.47,0.48,205 lbs.
"Mar 17, 1988",2cd428e9606856fd,"6' 4""",0,1,10,Jairzinho Rozenstruik,"78""",3.21,0.34,3.84,0.48,Orthodox,0.0,0.0,0.75,0.0,242 lbs.
"Aug 16, 1992",6e15f63b6c2e2c15,"5' 9""",0,4,11,Brandon Royval,"68""",2.05,0.46,1.93,0.48,Southpaw,3.6,1.81,0.6,1.0,125 lbs.
--,09f8c233de88998d,--,0,2,1,Brad Royster,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,135 lbs.
--,712aa894b3a344df,--,0,2,2,Kain Royer,--,1.63,0.14,0.0,0.0,,4.1,0.0,0.0,0.0,185 lbs.
"Jul 18, 1990",8e382b585a92affe,"6' 3""",0,2,6,Philip Rowe,"80""",6.33,0.47,8.18,0.67,Orthodox,0.0,0.0,0.5,0.0,170 lbs.
--,9d7fbf438766791f,"5' 8""",0,1,4,Roberta Rovel,--,3.0,0.26,0.87,0.46,,0.0,0.0,1.0,0.0,145 lbs.
--,cba3a2dfbc06ce79,"5' 8""",0,1,2,Ray Routh,--,3.22,0.28,0.54,0.21,Orthodox,0.0,2.69,0.0,0.33,185 lbs.
"Feb 01, 1987",8bdac25ce0bb874d,"5' 7""",0,2,12,Ronda Rousey,"66""",4.14,0.44,4.17,0.52,Orthodox,4.8,6.26,0.5,0.68,135 lbs.
"Feb 26, 1990",749f572d1d3161fb,"6' 1""",0,4,9,Khalil Rountree Jr.,"76""",2.85,0.47,3.01,0.4,Southpaw,0.2,0.0,0.46,0.0,205 lbs.
--,872b018076f831b0,"6' 0""",0,6,4,Rick Roufus,--,1.06,0.33,0.53,0.33,Southpaw,0.0,0.0,0.5,0.0,207 lbs.
"Oct 17, 1981",bd58d34e39b7b12a,"6' 4""",0,12,38,Ben Rothwell,"78""",4.44,0.46,3.37,0.43,Orthodox,0.3,0.68,0.69,0.33,265 lbs.
"Jan 31, 1972",af49a6c491ca22a3,"6' 0""",0,3,4,Kristian Rothaermel,--,2.49,0.41,0.75,0.5,Open Stance,0.0,0.0,0.0,0.0,205 lbs.
"Nov 18, 1981",ff3a915256b899c0,"6' 5""",1,19,26,Nick Rossborough,--,4.33,0.35,2.8,0.35,,0.0,0.0,1.0,0.0,205 lbs.
--,208b6926916867c7,--,0,2,3,Zach Rosol,--,14.21,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,243 lbs.
--,598a58db87b890ee,"6' 4""",0,6,2,Kevin Rosier,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,275 lbs.
"Aug 04, 1986",91ea901c458e95dd,"6' 2""",0,4,14,Jared Rosholt,"75""",1.52,0.59,2.08,0.46,Orthodox,0.1,1.83,0.66,0.41,265 lbs.
"Feb 09, 1982",4f2fcbefb668689d,"6' 1""",0,5,12,Jake Rosholt,--,2.33,0.49,2.68,0.53,Orthodox,1.8,6.51,0.0,0.68,185 lbs.
"Nov 11, 1992",b9163ec845c3bfc8,--,0,1,4,Hilarie Rose,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,115 lbs.
"Jul 28, 1995",f7faf5b19e0dec2e,"5' 11""",0,5,10,Jacob Rosales,--,12.0,0.41,6.76,0.49,Orthodox,1.3,0.0,0.5,0.0,155 lbs.
"Dec 30, 1994",351c4ec637380ad5,"5' 5""",0,3,13,Karol Rosa,"67""",7.0,0.5,9.7,0.5,Orthodox,0.0,1.0,1.0,0.5,135 lbs.
"Aug 24, 1986",40093d1d2d78394e,"5' 9""",0,4,13,Charles Rosa,"69""",3.9,0.49,3.41,0.37,Switch,0.9,2.01,0.45,0.33,145 lbs.
"May 28, 1983",11f8860028b68fcf,"6' 4""",0,6,18,Aaron Rosa,"77""",4.41,0.45,4.03,0.47,Orthodox,0.4,0.36,0.85,0.33,205 lbs.
"Jul 22, 1971",0f6528b461e47462,"5' 6""",4,2,7,Joao Roque,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,155 lbs.
"Nov 10, 1981",3c0437fbeda06962,"6' 1""",1,13,15,George Roop,"72""",2.47,0.6,3.43,0.34,Orthodox,0.1,1.05,0.59,0.57,135 lbs.
"Dec 24, 1985",5580771f383e141f,"5' 10""",0,10,22,Jesse Ronson,"70""",2.99,0.59,3.54,0.49,Southpaw,0.6,0.63,0.61,0.4,170 lbs.
"Jun 03, 1986",82cbb809d5ee565c,"5' 6""",0,8,12,Mara Romero Borella,"69""",2.54,0.71,2.54,0.37,Orthodox,0.2,1.66,0.66,0.43,125 lbs.
"Feb 25, 1997",6f81399074fcdbba,"5' 11""",0,0,7,Anthony Romero,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
"Apr 30, 1977",f77c68bb4be8516d,"6' 0""",0,5,13,Yoel Romero,"73""",3.05,0.6,3.44,0.49,Southpaw,0.0,1.57,0.78,0.3,185 lbs.
"Apr 15, 1978",744e098e065cfdbe,"6' 0""",0,3,11,Ricardo Romero,"76""",4.77,0.46,2.17,0.55,Orthodox,3.3,1.63,1.0,0.1,205 lbs.
"Dec 11, 1990",c0badf3243907e59,"6' 0""",0,0,11,Alexandr Romanov,--,0.0,0.0,0.0,0.0,Southpaw,0.0,0.0,0.0,0.0,265 lbs.
"Jun 08, 1985",3b83fec860a45ca1,"6' 1""",0,4,3,Tim Roman,--,2.4,0.4,0.6,0.4,,0.0,1.0,0.16,1.0,170 lbs.
"Jan 26, 1977",c4b6099f0d25f75e,"5' 9""",0,4,8,Jared Rollins,--,2.41,0.39,3.33,0.57,Orthodox,1.2,2.5,0.5,0.5,170 lbs.
"Jul 14, 1979",75e0d3cc2262b732,"5' 10""",0,7,11,Shane Roller,"72""",2.65,0.6,2.04,0.34,Orthodox,1.9,2.46,0.42,0.33,155 lbs.
"Sep 27, 1994",59a27d2e6d0802ac,"6' 1""",0,1,5,Max Rohskopf,"71""",5.8,0.42,1.7,0.31,Orthodox,1.5,3.0,0.0,0.33,155 lbs.
--,36f3d235493d35ad,"6' 0""",0,4,2,Pete Rogers Jr.,--,1.71,0.65,0.66,0.15,,0.0,0.0,0.0,0.0,145 lbs.
"Feb 15, 1984",f304aff405c4a8fa,"5' 11""",0,9,14,Brian Rogers,--,5.76,0.58,4.79,0.38,,0.6,1.22,1.0,0.5,185 lbs.
"Feb 17, 1981",9141bb39310773c7,"6' 5""",0,10,17,Brett Rogers,"81""",3.2,0.46,3.17,0.44,Orthodox,0.0,0.0,0.58,0.0,265 lbs.
"Jun 25, 1985",ab943cd2c3c17825,"6' 1""",1,7,17,Marcos Rogerio de Lima,"75""",2.63,0.54,3.78,0.54,Orthodox,0.8,0.76,0.36,0.6,253 lbs.
"Jul 06, 1987",7195e2a932686f82,"6' 2""",0,1,7,Nick Roehrick,--,6.92,0.44,2.31,0.17,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
"Jun 16, 1996",dc3b9cf7641b7ab6,"5' 8""",0,1,6,Drako Rodriguez,"69""",0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,135 lbs.
"May 07, 1999",f2900678e98f6d6a,"5' 6""",0,2,11,Luis Rodriguez,"65""",3.2,0.54,1.27,0.37,Orthodox,2.0,2.0,1.0,0.5,125 lbs.
"Dec 10, 1987",90e0985df05e51bc,"5' 7""",0,6,15,Ray Rodriguez,"69""",5.95,0.4,1.22,0.33,Orthodox,0.0,1.22,0.4,0.33,135 lbs.
"Dec 31, 1986",8a1f3b5c526cd6e6,"6' 1""",0,1,12,Daniel Rodriguez,"74""",6.81,0.55,8.6,0.48,Southpaw,0.4,1.94,0.66,0.83,170 lbs.
"Apr 29, 1987",cd2c4d30c6e13b47,"5' 6""",2,1,12,Marina Rodriguez,"65""",3.31,0.52,5.04,0.5,Orthodox,0.2,0.38,0.61,0.33,115 lbs.
"Nov 28, 1988",18b602842a24f7c5,"6' 4""",0,4,10,Mike Rodriguez,"82""",3.42,0.45,4.3,0.52,Southpaw,0.0,0.0,0.38,0.0,205 lbs.
"Oct 06, 1992",cbf5e6f231b55443,"5' 11""",0,2,13,Yair Rodriguez,"71""",3.13,0.57,4.33,0.45,Orthodox,0.9,0.9,0.63,0.29,145 lbs.
"Apr 25, 1985",5a6e4d2f0c76a242,"5' 9""",0,5,11,Manuel Rodriguez,--,3.23,0.38,0.81,0.33,Orthodox,0.0,9.09,0.0,0.75,170 lbs.
"Aug 19, 1977",50cc91ce2982785d,"6' 4""",0,25,53,Ricco Rodriguez,--,1.15,0.61,1.85,0.51,Orthodox,1.0,2.3,0.4,0.39,265 lbs.
--,26eddcda9d6b2ffe,"5' 7""",2,9,10,Paul Rodriguez,--,1.68,0.68,0.84,1.0,Orthodox,0.0,0.0,0.5,0.0,155 lbs.
"Jun 28, 1991",6c011be66326ad97,"5' 6""",0,2,7,Bruno Rodrigues,--,3.42,0.4,2.01,0.34,,0.0,0.0,0.25,0.0,135 lbs.
--,1abf785143f8d5ec,"5' 11""",1,16,15,Kevin Roddy,--,2.38,0.6,2.64,0.3,,0.0,0.0,0.5,0.0,145 lbs.
"Oct 17, 1984",00e11b5c8b7bfeeb,"6' 3""",0,5,16,Luke Rockhold,"77""",2.43,0.56,4.18,0.48,Southpaw,1.1,0.67,0.68,0.3,205 lbs.
--,c75b99887c8c3f5a,"6' 0""",1,4,12,Keith Rockel,--,0.21,0.66,1.13,0.73,Orthodox,4.6,4.63,1.0,0.75,185 lbs.
"Jul 12, 1981",4f736494fc733095,"5' 10""",0,4,9,Carlos Eduardo Rocha,"73""",1.85,0.55,1.24,0.34,Orthodox,1.4,0.0,0.52,0.0,170 lbs.
"Jun 06, 1982",d403b1a6f278c95e,"5' 10""",0,4,14,Vagner Rocha,"73""",4.5,0.48,2.64,0.42,Orthodox,1.9,1.4,0.5,0.33,155 lbs.
"Jun 10, 1995",2782235b078b72a7,"6' 0""",1,1,6,Damonte Robinson,"77""",0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
"Jul 16, 1982",cbe79765d44bd172,"5' 9""",0,9,15,Alvin Robinson,"68""",1.29,0.51,1.57,0.5,Southpaw,1.2,1.24,0.25,0.5,155 lbs.
"Nov 27, 1968",1a1a4d7a29041d77,"6' 4""",0,12,10,Colin Robinson,--,7.91,0.37,6.19,0.69,Orthodox,5.2,2.58,0.5,1.0,243 lbs.
--,4604ab1de9058474,"6' 0""",0,0,1,Mark Robinson,--,5.8,0.13,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,265 lbs.
"Aug 18, 1975",b2aa1e07b5b3306e,"5' 4""",0,2,13,Chad Robichaux,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,135 lbs.
"May 17, 1995",38c7f72747f4f712,"5' 5""",0,4,8,Gillian Robertson,"63""",2.38,0.55,1.96,0.48,Orthodox,1.2,3.33,0.0,0.52,125 lbs.
"Feb 14, 1984",6e0273f9478be71e,"5' 10""",0,5,15,Kenny Robertson,"74""",3.02,0.52,3.72,0.47,Orthodox,0.8,1.37,0.57,0.26,170 lbs.
"Feb 11, 1994",37c5366d18ed6c05,"6' 2""",0,2,10,Roosevelt Roberts,"73""",2.21,0.53,3.02,0.49,Orthodox,1.1,1.77,0.58,0.57,155 lbs.
"Jul 14, 1987",a6cba6bb66c1a8c9,"6' 1""",0,5,17,Danny Roberts,"74""",3.08,0.55,3.41,0.44,Southpaw,0.4,0.18,0.53,0.06,170 lbs.
"Oct 17, 1982",b2a2da86546ddb19,"6' 2""",0,3,12,Buddy Roberts,--,2.08,0.7,2.17,0.34,Orthodox,0.7,0.0,0.76,0.0,185 lbs.
"Aug 05, 1980",22edaf53ad59a967,"5' 10""",0,7,15,Daniel Roberts,"74""",2.27,0.46,0.73,0.2,Southpaw,2.5,2.46,0.4,0.44,170 lbs.
--,c5ec23983dc2d8f4,"5' 11""",0,12,3,Taylor Roberts,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,170 lbs.
"Jul 16, 1978",35dc6220b113b7ec,"5' 6""",1,12,21,Ryan Roberts,--,22.5,0.45,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,155 lbs.
--,d1e6a6536ee62517,"5' 9""",1,12,43,Tyrone Roberts,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,185 lbs.
--,c058823a2595ab09,"6' 2""",0,3,4,Joey Roberts,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200 lbs.
"Nov 15, 1975",775bad6d700d2302,"6' 1""",0,8,5,David Roberts,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,170 lbs.
"Feb 24, 1965",a54a35a670d8e852,"6' 2""",1,2,14,Andre Roberts,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,345 lbs.
"Oct 04, 1990",37d5b176d438d2a5,"6' 1""",0,3,9,Karl Roberson,"74""",2.42,0.57,3.0,0.51,Southpaw,0.8,0.99,0.5,0.57,185 lbs.
"Jul 05, 1984",610caee730f9b89e,"5' 3""",0,3,6,Kali Robbins,"63""",9.4,0.44,3.73,0.46,Orthodox,0.0,2.0,0.0,0.33,115 lbs.
"Jul 29, 1980",3b2485c8d5c8b580,"5' 5""",1,18,14,Justin Robbins,--,3.2,0.47,0.67,0.37,,0.0,0.0,0.0,0.0,135 lbs.
"May 03, 1974",b44f39a5c6596953,"6' 1""",0,11,20,Pedro Rizzo,--,3.02,0.5,1.93,0.34,Orthodox,0.0,0.26,0.78,0.28,241 lbs.
"Jun 12, 1985",60917f79b7271d83,"5' 3""",0,10,9,Nicdali Rivera-Calanoc,--,2.42,0.78,1.82,0.2,,0.0,0.0,0.0,0.0,105 lbs.
"Apr 22, 1995",c9587d81e1d33925,"5' 10""",0,2,10,Jerome Rivera,"72""",1.27,0.62,3.2,0.45,Southpaw,0.0,0.0,0.5,0.0,125 lbs.
"Feb 14, 1989",06a80a685ea98573,"5' 6""",0,5,9,Irwin Rivera,--,4.07,0.54,2.27,0.36,Southpaw,0.0,0.0,0.0,0.0,135 lbs.
"Jun 29, 1989",9c907996820d2d69,"5' 4""",0,4,23,Jimmie Rivera,"68""",3.61,0.61,3.99,0.41,Orthodox,0.1,0.86,0.92,0.29,145 lbs.
--,145df84ea4dfd904,--,0,2,4,Jonathan Rivera,--,3.9,0.6,4.36,0.49,,0.0,0.0,0.0,0.0,155 lbs.
"Oct 08, 1981",7ea4a9f07df33a45,"5' 8""",0,7,11,Francisco Rivera,"70""",3.16,0.68,4.07,0.41,Orthodox,0.6,1.01,0.68,0.63,135 lbs.
--,0f7210aa8d61af8d,"5' 10""",0,8,6,Mario Rivera,--,8.41,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,170 lbs.
"Dec 08, 1974",288aaa8f82040e02,"6' 1""",0,7,16,Dante Rivera,--,4.0,0.25,2.27,0.53,Southpaw,0.0,0.0,0.16,0.0,185 lbs.
"Feb 28, 1972",cb46dface0e28a2c,"6' 1""",0,9,20,Jorge Rivera,"73""",2.64,0.54,3.16,0.48,Orthodox,0.1,0.84,0.63,0.5,185 lbs.
"Nov 11, 1991",09f579be4520394a,"5' 8""",0,2,10,Diego Rivas,"69""",2.14,0.52,1.37,0.4,Orthodox,0.9,1.79,0.64,0.6,145 lbs.
"Sep 27, 1970",1c7cce2f5c17160d,"5' 9""",0,83,56,Shannon Ritch,--,6.0,0.5,1.0,1.0,Orthodox,0.0,0.0,0.0,0.0,190 lbs.
"May 31, 1983",9ec12134b1515f12,"5' 5""",0,3,2,Maria Rios,--,4.13,0.56,2.93,0.34,,0.0,2.0,1.0,0.5,125 lbs.
--,2f5754b48eab1486,--,0,2,4,Rafael Rios,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,150 lbs.
--,868a78f2e810a837,"5' 8""",0,6,13,Albert Rios,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
"Jul 06, 1981",af90b10c785ced3e,"5' 10""",0,5,10,Mike Rio,"70""",2.99,0.53,1.68,0.39,Orthodox,1.0,2.58,0.0,0.27,155 lbs.
"Feb 10, 1979",b13da0b1a3aed3e7,"6' 0""",0,4,14,Nick Ring,"74""",3.48,0.62,3.52,0.42,Southpaw,0.3,1.36,0.52,0.36,185 lbs.
"Sep 25, 1987",c07efc18b231f170,"5' 10""",0,7,14,Jordan Rinaldi,"72""",2.32,0.59,1.56,0.35,Orthodox,1.2,1.45,0.2,0.35,145 lbs.
"Apr 20, 1977",9be3728f3f7badb2,"5' 10""",3,11,23,Moise Rimbon,--,1.0,0.71,0.8,0.34,Orthodox,0.0,1.0,0.37,0.5,205 lbs.
"Sep 22, 1975",995af04c697d78b7,"6' 6""",0,7,10,Jason Riley,--,9.68,0.33,0.0,0.0,,0.0,0.0,0.5,0.0,245 lbs.
"Dec 09, 1980",f2c8ebbeafd45f2b,"5' 8""",1,14,30,Aaron Riley,"69""",3.78,0.61,3.45,0.34,Southpaw,0.1,1.18,0.6,0.34,155 lbs.
"Dec 17, 1982",f1a9ad7485e5024a,"6' 0""",0,8,7,Jeremiah Riggs,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185 lbs.
"Sep 23, 1982",d512d9f204059f57,"6' 0""",0,17,44,Joe Riggs,"70""",1.69,0.57,2.41,0.51,Southpaw,0.6,2.45,0.62,0.55,185 lbs.
"Jan 14, 1986",d023ae89a2a4a41e,"6' 1""",0,3,8,Matthew Riddle,"76""",2.74,0.54,3.01,0.42,Southpaw,0.5,3.51,0.89,0.5,170 lbs.
"Sep 30, 1991",37ed1ab2f8b819f4,"5' 7""",0,1,8,Brad Riddell,"71""",2.13,0.54,4.3,0.57,Orthodox,0.0,1.0,0.57,1.0,155 lbs.
"Jan 05, 1989",98b76850b5f1e836,"5' 11""",0,4,18,Dave Rickels,--,5.53,0.42,4.29,0.59,,0.0,0.0,0.25,0.0,155 lbs.
"Jun 23, 1985",d6a740cf6e898e27,"5' 8""",0,7,18,Mike Richman,--,3.49,0.43,4.06,0.44,,0.0,0.0,0.76,0.0,135 lbs.
--,ad23903ef3af7406,"6' 5""",0,2,7,Rex Richards,--,5.29,0.72,17.65,0.58,,0.0,0.0,0.0,0.0,265 lbs.
"May 22, 1982",b3e5a460b6851080,--,1,5,3,John Richard,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,205 lbs.
"Mar 11, 1987",343d57cde1a14338,--,0,1,6,Matt Ricehouse,--,4.8,0.47,3.7,0.44,,0.0,1.0,0.81,0.22,155 lbs.
"Jul 21, 1982",bf9bc96336922271,"5' 11""",0,5,10,Alex Ricci,--,2.53,0.64,2.48,0.41,Orthodox,0.0,0.0,0.64,0.0,155 lbs.
"Mar 18, 1986",3c921b1a30fdcbdd,"6' 0""",0,5,11,Mike Ricci,"76""",1.64,0.65,1.8,0.32,Southpaw,0.0,0.67,0.54,1.0,155 lbs.
"Feb 17, 1983",8f4616698508f24d,"5' 8""",0,2,10,Will Ribeiro,--,1.64,0.74,1.83,0.28,Orthodox,2.9,1.15,0.5,1.0,135 lbs.
"Feb 24, 1979",a757c06bbdba61d2,"5' 8""",0,5,20,Vitor Ribeiro,--,1.95,0.48,1.0,0.28,Orthodox,1.2,1.58,1.0,0.26,154 lbs.
"Aug 26, 1993",beecb672a279223e,"5' 3""",0,1,10,Amanda Ribas,"66""",1.67,0.73,4.71,0.45,Orthodox,1.9,2.28,0.85,0.54,125 lbs.
"Jun 24, 1992",042cc07ad5a53a33,"5' 6""",0,2,8,Lucrezia Ria,--,4.4,0.45,4.07,0.46,Orthodox,0.0,1.0,0.0,0.33,125 lbs.
"Dec 04, 1989",b7ad576b8ae115e6,"6' 1""",0,5,10,Mike Rhodes,"74""",4.13,0.64,3.2,0.39,Orthodox,0.5,0.96,0.75,0.33,170 lbs.
--,319fa1bd3176bded,"6' 0""",0,1,2,Johnny Rhodes,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,210 lbs.
"Nov 11, 1986",64db35f7782fe274,"6' 0""",0,2,6,Gaston Reyno,--,3.9,0.44,7.79,0.62,,11.7,0.0,0.0,0.0,145 lbs.
"Aug 05, 1986",e9bbcc6530e4cbe6,"5' 11""",0,4,11,Victor Reyna,"73""",4.07,0.4,5.93,0.66,Southpaw,0.0,0.0,1.0,0.0,170 lbs.
"Oct 02, 1986",dc07493a87dc0a6e,"5' 11""",0,3,13,Alex Reyes,"73""",8.35,0.38,4.56,0.46,Orthodox,0.0,0.0,0.0,0.0,170 lbs.
"Dec 26, 1989",2e19380f34871c6a,"6' 4""",0,1,12,Dominick Reyes,"77""",3.0,0.48,4.88,0.49,Southpaw,0.2,0.24,0.82,0.16,205 lbs.
"Nov 07, 1984",edd02825c29028fe,"5' 11""",0,7,8,Marco Polo Reyes,"71""",5.52,0.59,6.0,0.37,Orthodox,0.0,0.0,0.46,0.0,155 lbs.
--,f57cf3d54a641385,"6' 0""",0,3,1,Herman Renting,--,0.0,0.0,0.0,0.0,Switch,0.0,0.0,0.0,0.0,215 lbs.
--,1507214bbc7a79e2,"6' 0""",4,28,18,John Renken,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,190 lbs.
"Jun 20, 1977",c7d297714d9ab1a4,"5' 6""",1,6,9,Marion Reneau,"68""",3.37,0.6,3.42,0.41,Orthodox,0.9,0.52,0.51,0.71,135 lbs.
"Dec 31, 1986",1ddb480b601cefb1,"6' 2""",0,4,14,Chance Rencountre,"75""",3.62,0.49,1.1,0.2,Southpaw,0.3,1.35,0.16,0.26,170 lbs.
"Jan 13, 1976",918db42c3637916f,"5' 7""",2,10,18,Leigh Remedios,--,1.36,0.68,0.75,0.41,Orthodox,0.0,0.0,0.33,0.0,155 lbs.
"Mar 20, 1984",132f860d02953f4c,"6' 3""",0,8,15,Goran Reljic,"81""",2.69,0.59,1.69,0.37,Southpaw,1.1,1.69,0.33,0.5,205 lbs.
"Jun 27, 1987",ee7b7768a4e6dc45,"6' 3""",1,2,17,Ben Reiter,--,1.53,0.54,1.8,0.46,,0.0,7.0,0.0,0.43,185 lbs.
"Jan 06, 1985",5aedf14771ca82d2,"5' 4""",0,10,23,Wilson Reis,"65""",3.04,0.55,1.83,0.29,Southpaw,0.6,5.15,0.47,0.42,125 lbs.
"Oct 31, 1969",02500fb9fd79a974,"5' 6""",0,3,20,Jason Reinhardt,--,4.07,0.43,0.51,0.4,Orthodox,0.0,1.91,0.5,0.12,135 lbs.
"Jun 29, 1981",d8022d5526b1d937,"5' 11""",0,18,33,Chad Reiner,--,1.97,0.46,0.53,0.2,Orthodox,2.0,0.99,0.25,0.33,170 lbs.
"Aug 05, 1991",24d98df7556ac8af,"5' 11""",0,4,9,Stephen Regman,"76""",4.93,0.23,1.41,0.6,Orthodox,0.0,3.52,0.0,1.0,185 lbs.
"Dec 21, 1980",e9ec08ebb3f92aa3,"5' 9""",0,10,11,James Reese,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
